Project ID,Project Name,Project Type,Location,Start Date,End Date,Project Status,Priority,Task ID,Task Name,Task Status,Assigned To,Hours Spent,Budget,Actual Cost,Progress,Duplicate Task ID(within project),tokens,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
P021,Office Building Renovation Project 021,Renovation,Georgia,21-03-2024 00:00,20-09-2024 00:00,Behind,High,T003,Task 003 of Office Building Renovation Project 021,Completed,Ivy,15,8372,7940,1.0,False,"['Task', '003', 'of', 'Office', 'Building', 'Renovation', 'Project', '021']",-0.0024627598,0.0053513967,0.0055755917,0.0155182,-4.6163113e-05,-0.02326625,0.028435506,0.05505999,-0.029054374,-0.03707029,-0.00032272917,-0.032480817,0.0029997532,0.026158668,0.006035758,-0.0009271599,0.026907057,0.0050087967,-0.013595968,-0.05939231,0.017145563,0.003991178,0.024721365,-0.018984271,0.0050986684,0.006998252,-0.013840368,0.013117274,-0.02071375,0.01259455,0.0314739,-0.013051534,0.011371812,-0.045956086,-0.014137556,0.018594377,0.018554306,-0.0033330182,-0.015100247,-0.008606092,0.009060024,-0.015244125,-0.017001616,0.010895805,0.023071783,-0.017248759,-0.018314231,-0.013097881,0.015631493,0.013455875,0.010141326,-0.0157021,-0.009341629,-0.009400236,-0.010105771,0.0005829793,0.0093089305,-0.005448482,-0.012708207,0.008146342,-0.0025077062,-0.015491937,0.034116797,0.010905833,-0.024723675,0.043744598,0.008181366,0.026273858,-0.033825573,0.021058017,0.0003553025,0.026557894,0.022285145,0.0016381459,0.025409844,0.0046647685,0.01881905,0.015446348,-0.009992469,-0.0074998504,-0.032243297,-0.0065628514,-0.008272452,0.025350813,-0.01273948,-0.015484573,0.029071063,0.0015400873,0.015101931,0.009064939,0.019910235,0.012268184,0.01695239,-0.005770369,0.04424518,0.008060416,0.015919356,-0.007086752,0.013900835,0.009148882
P022,Apartment Complex Development Project 022,Other,Michigan,09-01-2024 00:00,11-04-2024 00:00,On Track,High,T001,Task 001 of Apartment Complex Development Project 022,In Progress,Ivy,6,8903,0,0.68,False,"['Task', '001', 'of', 'Apartment', 'Complex', 'Development', 'Project', '022']",-0.00045019266,0.007671272,0.0020083883,0.0139203,0.00091551786,-0.026335735,0.03243126,0.054950736,-0.029587634,-0.037319016,-0.00020589319,-0.031066788,0.0048095123,0.02489999,0.008928683,-0.0014213986,0.028920002,0.0032093406,-0.014309812,-0.05707257,0.01625738,0.0033101318,0.021119174,-0.022038005,0.004873657,0.0038064502,-0.014064494,0.0088871345,-0.017725926,0.009678025,0.03518098,-0.01681961,0.0078889355,-0.045722518,-0.01519914,0.021936078,0.018474966,-0.0023294888,-0.011169266,-0.012129422,0.0107844295,-0.016397757,-0.012432814,0.010627085,0.022770405,-0.01407158,-0.021836732,-0.010487966,0.015829977,0.014444599,0.00921093,-0.01604958,-0.010936239,-0.005969571,-0.009542719,0.004262927,0.01605532,-0.0054273703,-0.01191667,0.0063130925,-0.0009174118,-0.01410301,0.034043238,0.009350766,-0.020750735,0.046994947,0.006959482,0.02539306,-0.033583693,0.017068734,-0.0012400761,0.02439216,0.024490183,0.0020827171,0.02832215,0.0026513708,0.016197551,0.01880859,-0.011648048,-0.00730045,-0.031701434,-0.0051386952,-0.008814669,0.02404087,-0.007184039,-0.015176835,0.02714948,0.00084671704,0.01442379,0.0063032378,0.020347552,0.014815201,0.016348956,-0.004790137,0.046420034,0.007893082,0.011846549,-0.007009705,0.013672131,0.0069893273
P022,Apartment Complex Development Project 022,Other,California,09-01-2024 00:00,28-04-2024 00:00,On Track,Medium,T002,Task 002 of Apartment Complex Development Project 022,In Progress,Grace,7,1255,0,0.28,False,"['Task', '002', 'of', 'Apartment', 'Complex', 'Development', 'Project', '022']",-0.00043578603,0.008657244,0.002184955,0.015213344,0.002674538,-0.027132079,0.032785498,0.056415826,-0.028573763,-0.0381393,0.0015884349,-0.030824592,0.006275464,0.025878936,0.010450684,-0.00064080855,0.031262595,0.0032712386,-0.015292519,-0.057137202,0.017967505,0.0032477663,0.021663316,-0.022129342,0.0046631345,0.004672201,-0.013916346,0.010853703,-0.01805071,0.009024435,0.035211407,-0.01642572,0.0077428506,-0.04582083,-0.015045263,0.022185188,0.019335177,-0.003760483,-0.013320618,-0.0106504755,0.010209203,-0.0151654845,-0.011035459,0.010700004,0.024219194,-0.013626106,-0.021767322,-0.011933483,0.015806954,0.01462246,0.009611241,-0.015268177,-0.013344355,-0.008365487,-0.009329637,0.0039560534,0.015273569,-0.0034388625,-0.010595619,0.0068341056,-0.0019418539,-0.013617872,0.034565438,0.010434793,-0.0211645,0.04675035,0.006891259,0.0265967,-0.033560045,0.017413782,-0.00082270976,0.02365866,0.023784738,0.0025874183,0.02864902,0.0010418452,0.01705292,0.019602675,-0.01258667,-0.0076344456,-0.033851694,-0.0036743488,-0.009173685,0.026065767,-0.0075110337,-0.014713473,0.029428205,0.00036884262,0.014651672,0.0049242643,0.018631116,0.013867235,0.017627504,-0.0048100515,0.047329325,0.007336642,0.013070003,-0.0069750454,0.013227577,0.0073084524
P022,Apartment Complex Development Project 022,Other,Virginia,09-01-2024 00:00,24-04-2024 00:00,On Track,High,T003,Task 003 of Apartment Complex Development Project 022,In Progress,Ivy,18,1424,2183,0.77,False,"['Task', '003', 'of', 'Apartment', 'Complex', 'Development', 'Project', '022']",-0.0002602713,0.007678338,0.0013150681,0.015232185,0.002558669,-0.02602749,0.03272491,0.056013152,-0.029955417,-0.036467463,-0.00036081066,-0.030905055,0.0047577634,0.027000085,0.008766049,-0.00086503837,0.029845223,0.004682488,-0.013600191,-0.058779728,0.017898051,0.0024975468,0.021506969,-0.022224598,0.005522061,0.00451004,-0.014676246,0.011047262,-0.019409932,0.009098028,0.036078773,-0.015728869,0.008798884,-0.046853457,-0.014486417,0.020395905,0.017859906,-0.0026066718,-0.012258259,-0.01178078,0.010018044,-0.016690508,-0.013083061,0.012187213,0.024119308,-0.014901979,-0.021794617,-0.011625655,0.016860066,0.014099217,0.009608069,-0.01481724,-0.010909859,-0.0077217426,-0.008676387,0.0030875285,0.013847724,-0.005726543,-0.011422322,0.006594633,-0.001367511,-0.015048341,0.03401477,0.010714909,-0.022147192,0.047509395,0.008256273,0.02679863,-0.03393711,0.019799879,-0.002256571,0.024948029,0.02361607,0.0017164481,0.029388832,0.0024899824,0.017416157,0.019894522,-0.010964166,-0.009171614,-0.03431321,-0.0053585228,-0.00936781,0.02547896,-0.008168229,-0.015404699,0.02944143,3.225659e-05,0.013798899,0.00552586,0.020035643,0.013450043,0.018410223,-0.0049723843,0.046602394,0.006350699,0.013094415,-0.005482975,0.013707248,0.008430069
P023,Commercial Center Construction Project 023,Construction,Virginia,04-01-2024 00:00,18-05-2024 00:00,Behind,High,T001,Task 001 of Commercial Center Construction Project 023,Pending,Alice,17,3662,0,0.45,False,"['Task', '001', 'of', 'Commercial', 'Center', 'Construction', 'Project', '023']",-0.005667366,0.007167751,0.0036976964,0.015882233,0.00090123166,-0.025941873,0.028689003,0.055931505,-0.030010356,-0.035316832,-0.00022783864,-0.035349403,0.0028311377,0.027475594,0.0064121974,0.0014920341,0.023604989,0.0035713601,-0.015365498,-0.05917079,0.015369898,0.007054762,0.02361212,-0.02030414,0.0053211674,0.0048425593,-0.012719698,0.00892897,-0.01954207,0.0064436276,0.0335616,-0.017221821,0.011001315,-0.0446626,-0.01606932,0.022395622,0.022495614,-0.004058122,-0.015902173,-0.010073146,0.009641317,-0.016177844,-0.018797312,0.010806181,0.024876522,-0.013197124,-0.020919098,-0.010709352,0.0142308865,0.012341077,0.00927613,-0.017572882,-0.009058093,-0.003707598,-0.009427984,0.0021126987,0.015989259,-0.00895037,-0.012717985,0.0059936806,-0.0013300404,-0.014237125,0.035164222,0.009179713,-0.023108974,0.04348779,0.0056479997,0.027435835,-0.031521995,0.019246783,-0.00088014256,0.025097392,0.025437323,0.0026881152,0.025538793,0.001146561,0.015577454,0.013521412,-0.011740566,-0.0076485495,-0.030377543,-0.008598791,-0.008288287,0.02236254,-0.01003533,-0.013083769,0.024361687,-6.9630216e-05,0.015124843,0.011167808,0.019923909,0.017508127,0.016290236,-0.0060398546,0.04740995,0.013143267,0.011984957,-0.0057262997,0.013428729,0.008558026
P023,Commercial Center Construction Project 023,Construction,North Carolina,04-01-2024 00:00,01-06-2024 00:00,Behind,Medium,T002,Task 002 of Commercial Center Construction Project 023,Pending,Charlie,27,2437,0,0.02,False,"['Task', '002', 'of', 'Commercial', 'Center', 'Construction', 'Project', '023']",-0.0056529595,0.008153724,0.003874263,0.017175276,0.002660252,-0.026738217,0.02904324,0.057396594,-0.028996486,-0.03613711,0.0015664896,-0.035107207,0.0042970893,0.02845454,0.007934199,0.002272624,0.025947582,0.0036332582,-0.016348204,-0.059235424,0.017080024,0.006992396,0.024156261,-0.020395478,0.0051106447,0.0057083103,-0.012571551,0.010895539,-0.019866856,0.0057900366,0.033592027,-0.016827932,0.01085523,-0.04476091,-0.015915442,0.022644732,0.023355825,-0.0054891165,-0.018053526,-0.008594197,0.009066088,-0.014945573,-0.017399957,0.010879099,0.026325312,-0.01275165,-0.020849688,-0.01215487,0.014207865,0.012518939,0.009676441,-0.016791476,-0.011466209,-0.0061035133,-0.009214901,0.0018058253,0.015207508,-0.006961862,-0.011396933,0.0065146936,-0.0023544822,-0.013751987,0.035686422,0.01026374,-0.023522738,0.043243192,0.0055797757,0.02863948,-0.031498354,0.01959183,-0.00046277617,0.024363894,0.024731878,0.0031928164,0.025865661,-0.00046296435,0.016432824,0.014315499,-0.0126791885,-0.007982545,-0.032527804,-0.007134445,-0.008647302,0.024387434,-0.010362325,-0.012620406,0.026640413,-0.0005475046,0.015352725,0.0097888345,0.018207474,0.016560161,0.017568782,-0.006059769,0.04831924,0.012586827,0.013208412,-0.0056916405,0.012984175,0.008877151
P023,Commercial Center Construction Project 023,Construction,Illinois,04-01-2024 00:00,10-04-2024 00:00,Behind,Low,T003,Task 003 of Commercial Center Construction Project 023,In Progress,Charlie,19,7519,0,0.45,False,"['Task', '003', 'of', 'Commercial', 'Center', 'Construction', 'Project', '023']",-0.0054774447,0.007174817,0.003004376,0.017194116,0.0025443828,-0.025633628,0.02898265,0.05699392,-0.030378139,-0.03446528,-0.00038275612,-0.03518767,0.002779389,0.029575689,0.006249563,0.0020483942,0.02453021,0.005044507,-0.014655877,-0.06087795,0.01701057,0.006242177,0.023999915,-0.020490734,0.005969572,0.0055461493,-0.0133314505,0.011089098,-0.021226078,0.0058636297,0.034459386,-0.01613108,0.011911264,-0.045793537,-0.015356597,0.02085545,0.021880554,-0.004335305,-0.016991168,-0.009724502,0.00887493,-0.016470594,-0.01944756,0.012366308,0.026225425,-0.014027523,-0.020876983,-0.011847041,0.015260977,0.0119956955,0.009673269,-0.01634054,-0.009031713,-0.0054597696,-0.008561653,0.00093730044,0.013781662,-0.009249543,-0.012223637,0.0062752212,-0.0017801394,-0.015182456,0.035135753,0.010543856,-0.024505429,0.04400224,0.0069447905,0.02884141,-0.03187542,0.02197793,-0.0018966374,0.025653262,0.02456321,0.0023218463,0.026605474,0.0009851726,0.01679606,0.014607344,-0.011056685,-0.009519714,-0.032989316,-0.00881862,-0.008841427,0.023800628,-0.0110195195,-0.013311634,0.026653638,-0.0008840906,0.014499952,0.010390431,0.019612001,0.01614297,0.018351503,-0.0062221023,0.04759231,0.011600884,0.013232823,-0.0041995696,0.0134638455,0.009998768
P024,Highway Reconstruction Project 024,Other,Illinois,16-08-2024 00:00,29-08-2024 00:00,Completed,Medium,T001,Task 001 of Highway Reconstruction Project 024,In Progress,Charlie,1,5955,0,0.05,False,"['Task', '001', 'of', 'Highway', 'Reconstruction', 'Project', '024']",-0.0051604947,0.010859725,0.0033178383,0.015086261,-0.00043267247,-0.026748393,0.030431962,0.0551517,-0.029788917,-0.039948694,0.00018076038,-0.032314204,0.0013912291,0.022405414,0.007577365,0.0021382,0.030079966,0.0022901301,-0.014726731,-0.05957781,0.01657506,0.007899185,0.023908583,-0.019611018,0.0074019916,0.0066921725,-0.015325314,0.009579375,-0.019980222,0.009656213,0.033130668,-0.015399248,0.008635188,-0.04856397,-0.016978856,0.020466495,0.021159476,-0.0009527467,-0.01226096,-0.009881479,0.010244511,-0.017360583,-0.016020274,0.009326639,0.02543023,-0.0143847475,-0.020095129,-0.01191783,0.016041914,0.013877873,0.010002851,-0.016596053,-0.012604924,-0.0072026374,-0.012154308,-0.00020274823,0.016375,-0.0077457847,-0.014966263,0.007183298,-5.231505e-05,-0.013117486,0.036859006,0.009955091,-0.021854635,0.045958817,0.007873949,0.026276411,-0.031318843,0.01838671,-0.0007763066,0.025402853,0.024245987,0.0024686889,0.028912235,0.0036761533,0.0149781825,0.017027162,-0.010121091,-0.0067007695,-0.028690595,-0.009634368,-0.007452561,0.023790985,-0.009236127,-0.016253054,0.028557885,0.0027623612,0.013436282,0.0064842375,0.022369636,0.018497493,0.018668815,-0.0052580996,0.048757378,0.008664756,0.013925381,-0.0056740195,0.009974496,0.009642608
P024,Highway Reconstruction Project 024,Other,Florida,16-08-2024 00:00,04-09-2024 00:00,Completed,Low,T002,Task 002 of Highway Reconstruction Project 024,Pending,Ivy,1,1799,0,0.75,False,"['Task', '002', 'of', 'Highway', 'Reconstruction', 'Project', '024']",-0.00514403,0.011986551,0.0035196287,0.016564025,0.0015776363,-0.027658502,0.030836806,0.05682609,-0.02863021,-0.04088616,0.0022314212,-0.032037407,0.0030666026,0.02352421,0.0093167955,0.0030303032,0.032757215,0.0023608708,-0.015849825,-0.059651677,0.018529491,0.00782791,0.02453046,-0.019715402,0.007161394,0.007681602,-0.015156003,0.011826882,-0.020351404,0.0089092525,0.033165447,-0.014949089,0.008468235,-0.048676323,-0.016802996,0.020751193,0.022142576,-0.002588169,-0.014719648,-0.008191252,0.009587109,-0.01595227,-0.014423297,0.009409976,0.02708599,-0.0138756335,-0.020015804,-0.013569851,0.016015602,0.014081143,0.010460348,-0.015703019,-0.015357057,-0.009940825,-0.011910784,-0.0005534607,0.01548157,-0.0054732044,-0.013456491,0.007778741,-0.0012231059,-0.012563042,0.03745581,0.011193979,-0.022327509,0.045679275,0.0077959774,0.027652007,-0.03129182,0.018781051,-0.0002993163,0.024564566,0.023439765,0.0030454902,0.0292858,0.0018366957,0.015955748,0.017934686,-0.011193803,-0.0070824786,-0.031148033,-0.007960829,-0.007862864,0.02610515,-0.009609835,-0.015723499,0.031162145,0.0022162192,0.013696718,0.0049082674,0.020407995,0.017414104,0.020130012,-0.0052808593,0.049796563,0.008028827,0.015323616,-0.0056344084,0.009466435,0.010007323
P024,Highway Reconstruction Project 024,Other,Michigan,16-08-2024 00:00,01-09-2024 00:00,Completed,Medium,T003,Task 003 of Highway Reconstruction Project 024,Completed,Eve,24,8925,8659,1.0,False,"['Task', '003', 'of', 'Highway', 'Reconstruction', 'Project', '024']",-0.0049434416,0.0108678,0.0025254723,0.016585557,0.0014452145,-0.026396113,0.03076756,0.05636589,-0.030209241,-0.03897549,3.711836e-06,-0.032129366,0.0013320877,0.024805522,0.0073914975,0.0027740404,0.031137366,0.0039737266,-0.013915735,-0.06152885,0.018450115,0.0069705164,0.024351778,-0.019824266,0.0081430245,0.0074962755,-0.01602446,0.012048094,-0.0219048,0.008993359,0.034156717,-0.014152688,0.009675131,-0.049856473,-0.016164316,0.018706298,0.02045655,-0.001269527,-0.013505525,-0.009483029,0.009368642,-0.017695155,-0.016763413,0.011109643,0.026971834,-0.015333774,-0.020046998,-0.013218046,0.01721916,0.013483151,0.010456724,-0.015187664,-0.012574776,-0.009205119,-0.011164213,-0.0015460606,0.01385203,-0.0080876965,-0.014401294,0.007505059,-0.00056671404,-0.014197863,0.03682647,0.011514111,-0.023450585,0.046546757,0.009355994,0.027882783,-0.031722758,0.02150802,-0.0019380146,0.02603813,0.023247,0.002050096,0.030131305,0.0034917092,0.016370874,0.018268224,-0.009339512,-0.008839244,-0.031675477,-0.0098856,-0.008084722,0.025434515,-0.010360914,-0.01651347,0.031177258,0.0018315495,0.012722122,0.005595806,0.02201317,0.016937314,0.021024551,-0.005466383,0.048965786,0.006902034,0.015351514,-0.003929185,0.01001463,0.011289171
P025,Airport Expansion Project 025,Other,Washington,05-05-2024 00:00,20-07-2024 00:00,On Hold,High,T001,Task 001 of Airport Expansion Project 025,Completed,Alice,37,8938,8487,1.0,False,"['Task', '001', 'of', 'Airport', 'Expansion', 'Project', '025']",-0.0018743818,0.009341753,0.001673628,0.015767153,0.00052950805,-0.027714787,0.027970789,0.057571717,-0.030515518,-0.037058882,0.00033670463,-0.030637106,0.0037669465,0.02608922,0.009303072,-0.0008569058,0.02707607,0.00014779216,-0.014660304,-0.058257364,0.015546814,0.005059361,0.023863126,-0.019885736,0.005535408,0.0014003487,-0.015421718,0.014147492,-0.020800143,0.009579813,0.035375793,-0.01773775,0.010462831,-0.044882167,-0.016852504,0.023210837,0.022010522,-0.0017129389,-0.015296429,-0.007936323,0.0071581593,-0.0140699325,-0.015926179,0.009442653,0.022080215,-0.012123677,-0.01842784,-0.008258419,0.014279382,0.015395759,0.011010961,-0.017504944,-0.011019864,-0.00522933,-0.010673249,-0.00037145332,0.0141898915,-0.0055943853,-0.01498361,0.0039636907,-0.00032698052,-0.012929616,0.035491604,0.0087663485,-0.023499098,0.04541853,0.009130552,0.023969667,-0.03450835,0.019614214,-0.00060753716,0.027576048,0.023436198,4.1826363e-05,0.027164754,0.0028199092,0.014886713,0.01684538,-0.009923075,-0.0062211193,-0.029477945,-0.0069176583,-0.011004903,0.023501461,-0.008538836,-0.016152475,0.023585156,0.0010580191,0.017023813,0.010883806,0.019977463,0.016174044,0.015254901,-0.0061402167,0.048215013,0.006354136,0.011094929,-0.0063801752,0.012706528,0.0061513656
P025,Airport Expansion Project 025,Other,New Jersey,05-05-2024 00:00,17-07-2024 00:00,On Hold,Low,T002,Task 002 of Airport Expansion Project 025,In Progress,David,10,8533,0,0.72,False,"['Task', '002', 'of', 'Airport', 'Expansion', 'Project', '025']",-0.001857917,0.01046858,0.0018754185,0.017244918,0.0025398168,-0.028624894,0.028375631,0.059246104,-0.02935681,-0.037996344,0.002387365,-0.030360311,0.0054423204,0.027208015,0.011042501,3.5197074e-05,0.029753324,0.00021853276,-0.015783397,-0.05833123,0.017501244,0.004988086,0.024485003,-0.019990122,0.0052948105,0.0023897786,-0.015252407,0.016394999,-0.021171326,0.008832852,0.03541057,-0.017287591,0.010295878,-0.044994522,-0.016676644,0.023495534,0.022993622,-0.0033483605,-0.017755117,-0.006246097,0.006500757,-0.012661621,-0.014329202,0.00952599,0.023735974,-0.011614564,-0.018348515,-0.009910439,0.014253072,0.015599028,0.011468458,-0.01661191,-0.013771997,-0.007967519,-0.010429726,-0.0007221657,0.013296463,-0.0033218048,-0.013473838,0.004559134,-0.0014977715,-0.012375171,0.036088407,0.010005236,-0.023971971,0.045138992,0.009052582,0.02534526,-0.034481328,0.020008553,-0.00013054695,0.026737763,0.022629974,0.00061862764,0.027538316,0.0009804515,0.015864277,0.017752906,-0.010995786,-0.0066028284,-0.031935383,-0.0052441196,-0.011415207,0.025815627,-0.008912544,-0.0156229185,0.026189413,0.00051187683,0.017284248,0.009307836,0.018015822,0.015090655,0.016716098,-0.006162976,0.0492542,0.005718206,0.012493162,-0.006340564,0.012198468,0.00651608
P025,Airport Expansion Project 025,Other,New York,05-05-2024 00:00,03-07-2024 00:00,On Hold,Medium,T003,Task 003 of Airport Expansion Project 025,In Progress,Charlie,16,8402,0,0.5,False,"['Task', '003', 'of', 'Airport', 'Expansion', 'Project', '025']",-0.0016573288,0.0093498295,0.0008812624,0.01726645,0.002407395,-0.027362507,0.028306386,0.058785908,-0.03093584,-0.036085676,0.00015965609,-0.030452268,0.0037078052,0.028489327,0.009117203,-0.00022106564,0.028133469,0.0018313888,-0.013849309,-0.060208403,0.017421868,0.004130692,0.024306322,-0.020098986,0.006276441,0.0022044512,-0.016120864,0.01661621,-0.022724722,0.008916959,0.03640184,-0.01649119,0.011502774,-0.046174668,-0.016037963,0.021450639,0.021307597,-0.0020297193,-0.016540993,-0.007537873,0.00628229,-0.014404505,-0.016669318,0.011225657,0.023621818,-0.013072705,-0.018379714,-0.009558635,0.015456627,0.015001036,0.011464834,-0.016096553,-0.010989716,-0.0072318115,-0.0096831545,-0.0017147657,0.011666925,-0.005936297,-0.014418641,0.0042854515,-0.0008413793,-0.014009993,0.035459068,0.010325368,-0.02509505,0.04600647,0.010612599,0.025576036,-0.034912262,0.022735521,-0.0017692457,0.028211327,0.022437211,-0.0003767667,0.028383818,0.0026354655,0.016279405,0.018086446,-0.009141496,-0.008359593,-0.032462828,-0.00716889,-0.011637065,0.02514499,-0.009663624,-0.016412891,0.026204526,0.00012720711,0.01630965,0.009995374,0.019620998,0.014613865,0.017610636,-0.006348499,0.04842342,0.0045914142,0.012521061,-0.0046353405,0.012746662,0.0077979276
P026,Shopping Mall Renovation Project 026,Renovation,Pennsylvania,08-07-2024 00:00,30-04-2025 00:00,On Hold,Low,T001,Task 001 of Shopping Mall Renovation Project 026,In Progress,Eve,21,6524,0,0.1,False,"['Task', '001', 'of', 'Shopping', 'Mall', 'Renovation', 'Project', '026']",-0.002377621,0.006292947,0.0032827524,0.017039502,-0.0011805894,-0.023233548,0.027329741,0.050594285,-0.028769722,-0.034407567,-0.0008372845,-0.031695172,0.0067165075,0.025672516,0.006836835,-0.000107331376,0.028443625,0.0004905714,-0.013769372,-0.05638344,0.015519756,0.0061860178,0.023621904,-0.019268537,0.0058477307,0.003348855,-0.015029026,0.011295958,-0.02124043,0.011439131,0.03374521,-0.013670751,0.008861539,-0.047729444,-0.0165027,0.021131802,0.020158028,-0.004095339,-0.013812929,-0.010073559,0.0081169605,-0.014420398,-0.015132958,0.008645297,0.025292408,-0.011588527,-0.020043395,-0.010088459,0.015567906,0.013420272,0.008826654,-0.015138737,-0.008332043,-0.006336023,-0.010624858,0.0017380511,0.0113940695,-0.0038689212,-0.01575301,0.007713465,0.00088006805,-0.013613825,0.03041772,0.010006858,-0.019441277,0.040914606,0.0040116273,0.02296912,-0.029388286,0.018233143,0.00028717495,0.023576709,0.024131117,0.0019843094,0.024907814,0.0019301099,0.01467239,0.014530577,-0.008923894,-0.005839284,-0.0284285,-0.008519343,-0.01129077,0.021152604,-0.011714012,-0.015631236,0.025202129,0.0026421861,0.016483203,0.010079811,0.020836255,0.015493323,0.012437112,-0.006226305,0.044402815,0.007512962,0.010449747,-0.007669185,0.014249884,0.005609654
